season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,7,2025-10-11T18:00:00Z,20251011_1800_carleton_st_scholastica,401776738,St. Scholastica,Carleton,St. Scholastica,Carleton,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401776738, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'St. Scholastica', 'away_team': 'Carleton', 'venue': 'Public Schools Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_villanova_elon,401767154,Elon,Villanova,Elon,Villanova,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767154, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Elon', 'away_team': 'Villanova', 'venue': 'Rhodes Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_campbell_hampton,401767143,Hampton,Campbell,Hampton,Campbell,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767143, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Hampton', 'away_team': 'Campbell', 'venue': 'Armstrong Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_crown_college_martin_luther,401777603,Martin Luther,Crown College,Martin Luther,Crown College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777603, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Martin Luther', 'away_team': 'Crown College', 'venue': 'MLC Bowl', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_abilene_christian_west_georgia,401767242,West Georgia,Abilene Christian,West Georgia,Abilene Christian,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767242, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'West Georgia', 'away_team': 'Abilene Christian', 'venue': 'University Stadium (GA)', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_winona_state_minnesota_state_mankato,401773785,Minnesota State Mankato,Winona State,Minnesota State Mankato,Winona State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773785, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Minnesota State Mankato', 'away_team': 'Winona State', 'venue': 'Blakeslee Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_pennwest_california_edinboro_university,401773814,Edinboro University,PennWest California,Edinboro University,Pennwest California,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773814, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Edinboro University', 'away_team': 'PennWest California', 'venue': 'Sox Harrison Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_colorado_school_of_mines_south_dakota_mines,401773895,South Dakota Mines,Colorado School Of Mines,South Dakota Mines,Colorado School Of Mines,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773895, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'South Dakota Mines', 'away_team': 'Colorado School Of Mines', 'venue': ""O'Harra Stadium"", 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_missouri_southern_state_emporia_state_university,401773608,Emporia State University,Missouri Southern State,Emporia State University,Missouri Southern State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773608, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Emporia State University', 'away_team': 'Missouri Southern State', 'venue': 'Francis G. Welch Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_illinois_college_monmouth_il,401766688,Monmouth (IL),Illinois College,Monmouth (il),Illinois College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766688, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Monmouth (IL)', 'away_team': 'Illinois College', 'venue': 'April Zorn Memorial Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_roosevelt_saginaw_valley_state,401773486,Saginaw Valley State,Roosevelt,Saginaw Valley State,Roosevelt,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773486, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Saginaw Valley State', 'away_team': 'Roosevelt', 'venue': 'Harvey Randall Wickes Memorial Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_bemidji_state_wayne_state_ne,401773737,Wayne State (NE),Bemidji State,Wayne State (ne),Bemidji State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773737, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Wayne State (NE)', 'away_team': 'Bemidji State', 'venue': 'Memorial Stadium (Wayne, NE)', 'conference_game': True}}"
