away_ats,away_pa_pg,away_pass_def_rank,away_pass_rank,away_pf_pg,away_pr,away_pr_rank,away_py_allowed_pg,away_py_pg,away_rush_def_rank,away_rush_rank,away_ry_allowed_pg,away_ry_pg,away_sos,away_sos_rank,away_su,away_team_norm,away_team_raw,away_to_margin_pg,away_tot_def_rank,away_tot_off_rank,away_ty_allowed_pg,away_ty_pg,favored_side,game_key,hfa,home_ats,home_pa_pg,home_pass_def_rank,home_pass_rank,home_pf_pg,home_pr,home_pr_rank,home_py_allowed_pg,home_py_pg,home_rush_def_rank,home_rush_rank,home_ry_allowed_pg,home_ry_pg,home_sos,home_sos_rank,home_su,home_team_norm,home_team_raw,home_to_margin_pg,home_tot_def_rank,home_tot_off_rank,home_ty_allowed_pg,home_ty_pg,is_closing,kickoff_iso_utc,moneyline_away,moneyline_home,odds_source,rating_diff,rating_diff_favored_team,rating_vs_odds,rating_vs_odds_favored_team,raw_sources,season,snapshot_at,source_uid,spread_favored_team,spread_home_relative,total,week
,25.5,71,80,28.2,76.59,40.0,223.8,216.3,75,90,152.3,138.9,72.16,45.0,5-5,Kansas State,Kansas State,1.0,75,91,376.1,355.2,,20251122_2100_kansas_state_utah,3.43,,15.6,23,93,41.1,87.05,13.0,184.1,199.4,54,2,141.8,278.7,71.0,52.0,8-2,Utah,Utah,0.3,31,12,325.9,478.1,,2025-11-22T21:00:00Z,,,,10.46,,,,"{'league_metrics_away': {'ATS': None, 'PA': 25.5, 'PF': 28.2, 'PY(D)': 223.8, 'PY(O)': 216.3, 'R(D)_PY': 71, 'R(D)_RY': 75, 'R(D)_TY': 75, 'R(O)_PY': 80, 'R(O)_RY': 90, 'R(O)_TY': 91, 'RY(D)': 152.3, 'RY(O)': 138.9, 'SU': '5-5', 'TO': 1.0, 'TY(D)': 376.1, 'TY(O)': 355.2, 'Team': 'Kansas State'}, 'league_metrics_home': {'ATS': None, 'PA': 15.6, 'PF': 41.1, 'PY(D)': 184.1, 'PY(O)': 199.4, 'R(D)_PY': 23, 'R(D)_RY': 54, 'R(D)_TY': 31, 'R(O)_PY': 93, 'R(O)_RY': 2, 'R(O)_TY': 12, 'RY(D)': 141.8, 'RY(O)': 278.7, 'SU': '8-2', 'TO': 0.3, 'TY(D)': 325.9, 'TY(O)': 478.1, 'Team': 'Utah'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 76.59, 'pr_rank': 40, 'season': 2025, 'sos': 72.16, 'sos_rank': 45, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Kansas State', 'team_norm': 'Kansas State', 'team_raw': 'Kansas State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 87.05, 'pr_rank': 13, 'season': 2025, 'sos': 71.0, 'sos_rank': 52, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Utah', 'team_norm': 'Utah', 'team_raw': 'Utah', 'week': 13}, 'schedule_row': {'away_team': 'Kansas State', 'conference_game': True, 'home_team': 'Utah', 'id': 401756960, 'kickoff_iso_utc': '2025-11-22T21:00:00Z', 'season': 2025, 'venue': 'Rice-Eccles Stadium', 'week': 13}}",2025,,401756960,,,,13
,17.7,44,99,27.7,83.13,22.0,201.8,195.1,12,13,96.7,224.3,73.51,32.0,8-2,Michigan,Michigan,0.3,16,41,298.5,419.4,,20251122_2100_michigan_maryland,3.43,,23.5,64,66,23.4,66.34,76.0,221.1,233.3,99,113,172.2,112.0,72.18,44.0,4-6,Maryland,Maryland,0.8,84,98,393.3,345.3,,2025-11-22T21:00:00Z,,,,-16.79,,,,"{'league_metrics_away': {'ATS': None, 'PA': 17.7, 'PF': 27.7, 'PY(D)': 201.8, 'PY(O)': 195.1, 'R(D)_PY': 44, 'R(D)_RY': 12, 'R(D)_TY': 16, 'R(O)_PY': 99, 'R(O)_RY': 13, 'R(O)_TY': 41, 'RY(D)': 96.7, 'RY(O)': 224.3, 'SU': '8-2', 'TO': 0.3, 'TY(D)': 298.5, 'TY(O)': 419.4, 'Team': 'Michigan'}, 'league_metrics_home': {'ATS': None, 'PA': 23.5, 'PF': 23.4, 'PY(D)': 221.1, 'PY(O)': 233.3, 'R(D)_PY': 64, 'R(D)_RY': 99, 'R(D)_TY': 84, 'R(O)_PY': 66, 'R(O)_RY': 113, 'R(O)_TY': 98, 'RY(D)': 172.2, 'RY(O)': 112.0, 'SU': '4-6', 'TO': 0.8, 'TY(D)': 393.3, 'TY(O)': 345.3, 'Team': 'Maryland'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 83.13, 'pr_rank': 22, 'season': 2025, 'sos': 73.51, 'sos_rank': 32, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Michigan', 'team_norm': 'Michigan', 'team_raw': 'Michigan', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 66.34, 'pr_rank': 76, 'season': 2025, 'sos': 72.18, 'sos_rank': 44, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Maryland', 'team_norm': 'Maryland', 'team_raw': 'Maryland', 'week': 13}, 'schedule_row': {'away_team': 'Michigan', 'conference_game': True, 'home_team': 'Maryland', 'id': 401752914, 'kickoff_iso_utc': '2025-11-22T21:00:00Z', 'season': 2025, 'venue': 'SECU Stadium', 'week': 13}}",2025,,401752914,,,,13
,36.3,110,110,14.3,56.9,111.0,263.1,176.3,91,98,165.0,129.0,72.0,47.0,1-9,Oklahoma State,Oklahoma State,-0.5,116,122,428.1,305.3,,20251122_2100_oklahoma_state_ucf,3.43,,22.8,21,85,25.4,66.17,78.0,180.8,212.4,85,51,159.2,173.1,67.04,69.0,4-6,Ucf,UCF,-0.1,41,76,340.0,385.5,,2025-11-22T21:00:00Z,,,,9.27,,,,"{'league_metrics_away': {'ATS': None, 'PA': 36.3, 'PF': 14.3, 'PY(D)': 263.1, 'PY(O)': 176.3, 'R(D)_PY': 110, 'R(D)_RY': 91, 'R(D)_TY': 116, 'R(O)_PY': 110, 'R(O)_RY': 98, 'R(O)_TY': 122, 'RY(D)': 165.0, 'RY(O)': 129.0, 'SU': '1-9', 'TO': -0.5, 'TY(D)': 428.1, 'TY(O)': 305.3, 'Team': 'Oklahoma State'}, 'league_metrics_home': {'ATS': None, 'PA': 22.8, 'PF': 25.4, 'PY(D)': 180.8, 'PY(O)': 212.4, 'R(D)_PY': 21, 'R(D)_RY': 85, 'R(D)_TY': 41, 'R(O)_PY': 85, 'R(O)_RY': 51, 'R(O)_TY': 76, 'RY(D)': 159.2, 'RY(O)': 173.1, 'SU': '4-6', 'TO': -0.1, 'TY(D)': 340.0, 'TY(O)': 385.5, 'Team': 'Ucf'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 56.9, 'pr_rank': 111, 'season': 2025, 'sos': 72.0, 'sos_rank': 47, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Oklahoma State', 'team_norm': 'Oklahoma State', 'team_raw': 'Oklahoma State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 66.17, 'pr_rank': 78, 'season': 2025, 'sos': 67.04, 'sos_rank': 69, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Central Florida(ucf)', 'team_norm': 'Central Florida(ucf)', 'team_raw': 'Central Florida(UCF)', 'week': 13}, 'schedule_row': {'away_team': 'Oklahoma State', 'conference_game': True, 'home_team': 'UCF', 'id': 401756959, 'kickoff_iso_utc': '2025-11-22T21:00:00Z', 'season': 2025, 'venue': 'FBC Mortgage Stadium', 'week': 13}}",2025,,401756959,,,,13
,26.5,103,16,30.7,74.44,48.0,247.0,291.4,38,103,127.9,122.5,73.37,35.0,6-4,Tcu,TCU,0.2,72,47,374.9,413.9,,20251122_2100_tcu_houston,3.43,,22.1,38,75,29.5,72.41,54.0,197.6,222.1,48,57,135.5,166.9,67.04,68.0,8-2,Houston,Houston,-0.1,37,72,333.1,389.0,,2025-11-22T21:00:00Z,,,,-2.03,,,,"{'league_metrics_away': {'ATS': None, 'PA': 26.5, 'PF': 30.7, 'PY(D)': 247.0, 'PY(O)': 291.4, 'R(D)_PY': 103, 'R(D)_RY': 38, 'R(D)_TY': 72, 'R(O)_PY': 16, 'R(O)_RY': 103, 'R(O)_TY': 47, 'RY(D)': 127.9, 'RY(O)': 122.5, 'SU': '6-4', 'TO': 0.2, 'TY(D)': 374.9, 'TY(O)': 413.9, 'Team': 'Tcu'}, 'league_metrics_home': {'ATS': None, 'PA': 22.1, 'PF': 29.5, 'PY(D)': 197.6, 'PY(O)': 222.1, 'R(D)_PY': 38, 'R(D)_RY': 48, 'R(D)_TY': 37, 'R(O)_PY': 75, 'R(O)_RY': 57, 'R(O)_TY': 72, 'RY(D)': 135.5, 'RY(O)': 166.9, 'SU': '8-2', 'TO': -0.1, 'TY(D)': 333.1, 'TY(O)': 389.0, 'Team': 'Houston'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 74.44, 'pr_rank': 48, 'season': 2025, 'sos': 73.37, 'sos_rank': 35, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Tcu', 'team_norm': 'Tcu', 'team_raw': 'TCU', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 72.41, 'pr_rank': 54, 'season': 2025, 'sos': 67.04, 'sos_rank': 68, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Houston', 'team_norm': 'Houston', 'team_raw': 'Houston', 'week': 13}, 'schedule_row': {'away_team': 'TCU', 'conference_game': True, 'home_team': 'Houston', 'id': 401756957, 'kickoff_iso_utc': '2025-11-22T21:00:00Z', 'season': 2025, 'venue': 'TDECU Stadium', 'week': 13}}",2025,,401756957,,,,13
,29.7,89,121,25.7,58.41,105.0,239.3,154.4,123,27,199.7,194.6,61.82,96.0,6-4,Coastal Carolina,Coastal Carolina,0.1,121,95,439.0,349.0,,20251122_2115_coastal_carolina_south_carolina,3.43,,23.0,54,92,20.7,81.64,25.0,215.4,200.7,59,125,145.1,103.4,79.58,4.0,3-7,South Carolina,South Carolina,0.6,57,124,360.5,304.1,,2025-11-22T21:15:00Z,,,,23.23,,,,"{'league_metrics_away': {'ATS': None, 'PA': 29.7, 'PF': 25.7, 'PY(D)': 239.3, 'PY(O)': 154.4, 'R(D)_PY': 89, 'R(D)_RY': 123, 'R(D)_TY': 121, 'R(O)_PY': 121, 'R(O)_RY': 27, 'R(O)_TY': 95, 'RY(D)': 199.7, 'RY(O)': 194.6, 'SU': '6-4', 'TO': 0.1, 'TY(D)': 439.0, 'TY(O)': 349.0, 'Team': 'Coastal Carolina'}, 'league_metrics_home': {'ATS': None, 'PA': 23.0, 'PF': 20.7, 'PY(D)': 215.4, 'PY(O)': 200.7, 'R(D)_PY': 54, 'R(D)_RY': 59, 'R(D)_TY': 57, 'R(O)_PY': 92, 'R(O)_RY': 125, 'R(O)_TY': 124, 'RY(D)': 145.1, 'RY(O)': 103.4, 'SU': '3-7', 'TO': 0.6, 'TY(D)': 360.5, 'TY(O)': 304.1, 'Team': 'South Carolina'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 58.41, 'pr_rank': 105, 'season': 2025, 'sos': 61.82, 'sos_rank': 96, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Coastal Carolina', 'team_norm': 'Coastal Carolina', 'team_raw': 'Coastal Carolina', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 81.64, 'pr_rank': 25, 'season': 2025, 'sos': 79.58, 'sos_rank': 4, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'South Carolina', 'team_norm': 'South Carolina', 'team_raw': 'South Carolina', 'week': 13}, 'schedule_row': {'away_team': 'Coastal Carolina', 'conference_game': False, 'home_team': 'South Carolina', 'id': 401752779, 'kickoff_iso_utc': '2025-11-22T21:15:00Z', 'season': 2025, 'venue': 'Williams-Brice Stadium', 'week': 13}}",2025,,401752779,,,,13
,32.2,84,122,15.8,49.64,127.0,234.3,143.8,74,63,152.2,161.2,62.7,89.0,3-7,Ul Monroe,UL Monroe,-0.9,78,123,386.5,305.0,,20251122_2200_ul_monroe_texas_state,3.43,,32.7,94,43,35.3,66.09,79.0,241.8,258.4,101,15,173.5,216.9,62.88,87.0,4-6,Texas State,Texas State,-0.5,104,15,415.3,475.3,,2025-11-22T22:00:00Z,,,,16.45,,,,"{'league_metrics_away': {'ATS': None, 'PA': 32.2, 'PF': 15.8, 'PY(D)': 234.3, 'PY(O)': 143.8, 'R(D)_PY': 84, 'R(D)_RY': 74, 'R(D)_TY': 78, 'R(O)_PY': 122, 'R(O)_RY': 63, 'R(O)_TY': 123, 'RY(D)': 152.2, 'RY(O)': 161.2, 'SU': '3-7', 'TO': -0.9, 'TY(D)': 386.5, 'TY(O)': 305.0, 'Team': 'Ul Monroe'}, 'league_metrics_home': {'ATS': None, 'PA': 32.7, 'PF': 35.3, 'PY(D)': 241.8, 'PY(O)': 258.4, 'R(D)_PY': 94, 'R(D)_RY': 101, 'R(D)_TY': 104, 'R(O)_PY': 43, 'R(O)_RY': 15, 'R(O)_TY': 15, 'RY(D)': 173.5, 'RY(O)': 216.9, 'SU': '4-6', 'TO': -0.5, 'TY(D)': 415.3, 'TY(O)': 475.3, 'Team': 'Texas State'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 49.64, 'pr_rank': 127, 'season': 2025, 'sos': 62.7, 'sos_rank': 89, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Louisianamonroe(ulm)', 'team_norm': 'Louisianamonroe(ulm)', 'team_raw': 'LouisianaMonroe(ULM)', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 66.09, 'pr_rank': 79, 'season': 2025, 'sos': 62.88, 'sos_rank': 87, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Texas State', 'team_norm': 'Texas State', 'team_raw': 'Texas State', 'week': 13}, 'schedule_row': {'away_team': 'UL Monroe', 'conference_game': True, 'home_team': 'Texas State', 'id': 401761659, 'kickoff_iso_utc': '2025-11-22T22:00:00Z', 'season': 2025, 'venue': 'Bobcat Stadium (TX)', 'week': 13}}",2025,,401761659,,,,13
,27.9,80,96,18.0,54.76,118.0,229.5,197.5,113,99,186.5,124.8,66.3,72.0,2-8,Colorado State,Colorado State,-0.1,105,110,416.0,322.3,,20251123_0000_colorado_state_boise_state,3.43,,23.3,5,71,29.6,72.25,56.0,152.7,229.1,96,38,170.2,183.3,63.07,83.0,6-4,Boise State,Boise State,0.2,27,50,322.9,412.4,,2025-11-23T00:00:00Z,,,,17.49,,,,"{'league_metrics_away': {'ATS': None, 'PA': 27.9, 'PF': 18.0, 'PY(D)': 229.5, 'PY(O)': 197.5, 'R(D)_PY': 80, 'R(D)_RY': 113, 'R(D)_TY': 105, 'R(O)_PY': 96, 'R(O)_RY': 99, 'R(O)_TY': 110, 'RY(D)': 186.5, 'RY(O)': 124.8, 'SU': '2-8', 'TO': -0.1, 'TY(D)': 416.0, 'TY(O)': 322.3, 'Team': 'Colorado State'}, 'league_metrics_home': {'ATS': None, 'PA': 23.3, 'PF': 29.6, 'PY(D)': 152.7, 'PY(O)': 229.1, 'R(D)_PY': 5, 'R(D)_RY': 96, 'R(D)_TY': 27, 'R(O)_PY': 71, 'R(O)_RY': 38, 'R(O)_TY': 50, 'RY(D)': 170.2, 'RY(O)': 183.3, 'SU': '6-4', 'TO': 0.2, 'TY(D)': 322.9, 'TY(O)': 412.4, 'Team': 'Boise State'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 54.76, 'pr_rank': 118, 'season': 2025, 'sos': 66.3, 'sos_rank': 72, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Colorado State', 'team_norm': 'Colorado State', 'team_raw': 'Colorado State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 72.25, 'pr_rank': 56, 'season': 2025, 'sos': 63.07, 'sos_rank': 83, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Boise State', 'team_norm': 'Boise State', 'team_raw': 'Boise State', 'week': 13}, 'schedule_row': {'away_team': 'Colorado State', 'conference_game': True, 'home_team': 'Boise State', 'id': 401760416, 'kickoff_iso_utc': '2025-11-23T00:00:00Z', 'season': 2025, 'venue': 'Albertsons Stadium', 'week': 13}}",2025,,401760416,,,,13
,19.9,3,49,32.5,75.61,44.0,134.6,248.2,89,89,163.1,139.9,70.82,55.0,7-3,Nebraska,Nebraska,0.3,14,73,297.7,388.1,,20251123_0000_nebraska_penn_state,3.43,,21.1,11,108,30.4,87.07,12.0,167.7,178.9,70,67,149.5,159.9,73.76,31.0,4-6,Penn State,Penn State,0.2,22,105,317.2,338.8,,2025-11-23T00:00:00Z,,,,11.46,,,,"{'league_metrics_away': {'ATS': None, 'PA': 19.9, 'PF': 32.5, 'PY(D)': 134.6, 'PY(O)': 248.2, 'R(D)_PY': 3, 'R(D)_RY': 89, 'R(D)_TY': 14, 'R(O)_PY': 49, 'R(O)_RY': 89, 'R(O)_TY': 73, 'RY(D)': 163.1, 'RY(O)': 139.9, 'SU': '7-3', 'TO': 0.3, 'TY(D)': 297.7, 'TY(O)': 388.1, 'Team': 'Nebraska'}, 'league_metrics_home': {'ATS': None, 'PA': 21.1, 'PF': 30.4, 'PY(D)': 167.7, 'PY(O)': 178.9, 'R(D)_PY': 11, 'R(D)_RY': 70, 'R(D)_TY': 22, 'R(O)_PY': 108, 'R(O)_RY': 67, 'R(O)_TY': 105, 'RY(D)': 149.5, 'RY(O)': 159.9, 'SU': '4-6', 'TO': 0.2, 'TY(D)': 317.2, 'TY(O)': 338.8, 'Team': 'Penn State'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 75.61, 'pr_rank': 44, 'season': 2025, 'sos': 70.82, 'sos_rank': 55, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Nebraska', 'team_norm': 'Nebraska', 'team_raw': 'Nebraska', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 87.07, 'pr_rank': 12, 'season': 2025, 'sos': 73.76, 'sos_rank': 31, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Penn State', 'team_norm': 'Penn State', 'team_raw': 'Penn State', 'week': 13}, 'schedule_row': {'away_team': 'Nebraska', 'conference_game': True, 'home_team': 'Penn State', 'id': 401752908, 'kickoff_iso_utc': '2025-11-23T00:00:00Z', 'season': 2025, 'venue': 'Beaver Stadium', 'week': 13}}",2025,,401752908,,,,13
,25.0,109,65,29.2,64.5,85.0,262.6,234.2,17,75,106.8,151.2,62.25,91.0,7-3,New Mexico,New Mexico,-0.9,65,77,369.4,385.4,,20251123_0000_new_mexico_air_force,3.43,,32.3,124,117,31.3,58.56,102.0,274.8,158.7,100,3,173.1,271.2,62.93,86.0,3-7,Air Force,Air Force,0.0,124,33,447.9,429.9,,2025-11-23T00:00:00Z,,,,-5.94,,,,"{'league_metrics_away': {'ATS': None, 'PA': 25.0, 'PF': 29.2, 'PY(D)': 262.6, 'PY(O)': 234.2, 'R(D)_PY': 109, 'R(D)_RY': 17, 'R(D)_TY': 65, 'R(O)_PY': 65, 'R(O)_RY': 75, 'R(O)_TY': 77, 'RY(D)': 106.8, 'RY(O)': 151.2, 'SU': '7-3', 'TO': -0.9, 'TY(D)': 369.4, 'TY(O)': 385.4, 'Team': 'New Mexico'}, 'league_metrics_home': {'ATS': None, 'PA': 32.3, 'PF': 31.3, 'PY(D)': 274.8, 'PY(O)': 158.7, 'R(D)_PY': 124, 'R(D)_RY': 100, 'R(D)_TY': 124, 'R(O)_PY': 117, 'R(O)_RY': 3, 'R(O)_TY': 33, 'RY(D)': 173.1, 'RY(O)': 271.2, 'SU': '3-7', 'TO': 0.0, 'TY(D)': 447.9, 'TY(O)': 429.9, 'Team': 'Air Force'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 64.5, 'pr_rank': 85, 'season': 2025, 'sos': 62.25, 'sos_rank': 91, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'New Mexico', 'team_norm': 'New Mexico', 'team_raw': 'New Mexico', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 58.56, 'pr_rank': 102, 'season': 2025, 'sos': 62.93, 'sos_rank': 86, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Air Force', 'team_norm': 'Air Force', 'team_raw': 'Air Force', 'week': 13}, 'schedule_row': {'away_team': 'New Mexico', 'conference_game': True, 'home_team': 'Air Force', 'id': 401760415, 'kickoff_iso_utc': '2025-11-23T00:00:00Z', 'season': 2025, 'venue': 'Falcon Stadium', 'week': 13}}",2025,,401760415,,,,13
,23.3,85,17,37.2,81.26,27.0,234.9,287.5,8,109,90.4,119.4,70.45,56.0,7-3,Pittsburgh,Pittsburgh,0.0,30,56,325.3,406.9,,20251123_0000_pittsburgh_georgia_tech,3.43,,24.2,97,28,36.0,76.42,41.0,243.2,272.1,92,11,166.4,224.8,68.67,63.0,9-1,Georgia Tech,Georgia Tech,-0.4,98,5,409.6,496.9,,2025-11-23T00:00:00Z,,,,-4.84,,,,"{'league_metrics_away': {'ATS': None, 'PA': 23.3, 'PF': 37.2, 'PY(D)': 234.9, 'PY(O)': 287.5, 'R(D)_PY': 85, 'R(D)_RY': 8, 'R(D)_TY': 30, 'R(O)_PY': 17, 'R(O)_RY': 109, 'R(O)_TY': 56, 'RY(D)': 90.4, 'RY(O)': 119.4, 'SU': '7-3', 'TO': 0.0, 'TY(D)': 325.3, 'TY(O)': 406.9, 'Team': 'Pittsburgh'}, 'league_metrics_home': {'ATS': None, 'PA': 24.2, 'PF': 36.0, 'PY(D)': 243.2, 'PY(O)': 272.1, 'R(D)_PY': 97, 'R(D)_RY': 92, 'R(D)_TY': 98, 'R(O)_PY': 28, 'R(O)_RY': 11, 'R(O)_TY': 5, 'RY(D)': 166.4, 'RY(O)': 224.8, 'SU': '9-1', 'TO': -0.4, 'TY(D)': 409.6, 'TY(O)': 496.9, 'Team': 'Georgia Tech'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 81.26, 'pr_rank': 27, 'season': 2025, 'sos': 70.45, 'sos_rank': 56, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Pittsburgh', 'team_norm': 'Pittsburgh', 'team_raw': 'Pittsburgh', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 76.42, 'pr_rank': 41, 'season': 2025, 'sos': 68.67, 'sos_rank': 63, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Georgia Tech', 'team_norm': 'Georgia Tech', 'team_raw': 'Georgia Tech', 'week': 13}, 'schedule_row': {'away_team': 'Pittsburgh', 'conference_game': True, 'home_team': 'Georgia Tech', 'id': 401754601, 'kickoff_iso_utc': '2025-11-23T00:00:00Z', 'season': 2025, 'venue': 'Bobby Dodd Stadium', 'week': 13}}",2025,,401754601,,,,13
